album,name,artist,release_date,album_image_url,artist_image_url,id,year,featured_artists,artist_genres,artist_popularity,followers,track_number,tracks_on_album,album_label,explicit,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,tempo_confidence,track_length,end_fade_in,start_fade_out,end_silence_time,uri,track_href,analysis_url,artist_uri,album_uri,artist_spotify_link,tatums_per_second,beats_per_second,bars_per_second,Unnamed: 0,abstract hip hop,acid rock,acoustic pop,acoustic rock,adult standards,african electronic,afrofuturism,ai,alabama indie,album rock,albuquerque indie,alt z,alternative americana,alternative country,alternative dance,alternative emo,alternative hip hop,alternative metal,alternative pop,alternative pop rock,alternative r&b,alternative rock,ambient,ambient folk,ambient pop,american post-rock,anthem emo,anti-folk,art pop,art punk,art rock,asbury park indie,athens indie,atl hip hop,atl trap,atlanta indie,atlanta metal,atmospheric black metal,atmospheric doom,auckland indie,austindie,australian alternative rock,australian dance,australian electropop,australian garage punk,australian indie,australian indie folk,australian pop,australian psych,australian r&b,australian reggae fusion,australian rock,avant-garde jazz,balearic,baltimore indie,barbadian pop,baroque pop,bass music,bay area indie,bboy,beatlesque,bebop,big beat,birmingham grime,birmingham metal,bitpop,black metal,blackgaze,blues rock,bmore,boston hardcore,boston rock,bow pop,boy band,braindance,brazilian indie,brighton indie,brill building pop,bristol electronic,bristol indie,british contemporary classical,british folk,british invasion,british jazz,british post-rock,british singer-songwriter,british soul,british soundtrack,britpop,brooklyn indie,brostep,bubblegrunge,c86,calgary indie,canadian contemporary r&b,canadian electronic,canadian electropop,canadian experimental,canadian hardcore,canadian hip hop,canadian indie,canadian indie folk,canadian metal,canadian modern jazz,canadian pop,canadian pop punk,canadian post-punk,canadian post-rock,canadian punk,canadian rock,canadian singer-songwriter,candy pop,cascadian black metal,chamber pop,chamber psych,chaotic hardcore,chicago hardcore,chicago indie,chicago punk,chicago rap,chicago soul,chillwave,cinematic post-rock,classic canadian rock,classic dubstep,classic rock,classic soul,cleveland indie,collage pop,colombian pop,comedy rap,comedy rock,comic,comic metal,complextro,compositional ambient,conscious hip hop,contemporary country,contemporary jazz,cool jazz,cosmic american,cosmic post-rock,country,country dawn,country road,country rock,cyberpunk,dance pop,dance rock,dance-punk,danish alternative rock,danish post-punk,dark jazz,dark trap,death industrial,death metal,deconstructed club,deep gothic post-punk,deep house,deep new americana,denton tx indie,detroit hip hop,detroit rock,digital hardcore,dirty south rap,djent,doo-wop,doom metal,double drumming,downtempo,dream pop,dreamo,drift,drill,drone,drone metal,drum and bass,dub techno,duluth indie,dunedin indie,early us punk,east coast hip hop,eau claire indie,edm,edmonton indie,el paso indie,electra,electric blues,electro,electro house,electro-pop francais,electroclash,electronic rock,electronica,electropop,elephant 6,emo,emo rap,english indie rock,escape room,essex indie,ethereal wave,etherpop,eugene indie,europop,experimental,experimental ambient,experimental folk,experimental hip hop,experimental pop,experimental psych,experimental r&b,experimental rock,experimental vocal,filter house,float house,fluxwork,folk,folk punk,folk rock,folk-pop,folktronica,footwork,fourth world,freak folk,free improvisation,free jazz,french indie pop,french psychedelic,french shoegaze,french synthpop,funk,funk metal,funk rock,future bass,future garage,g funk,gaian doom,gainesville indie,gangster rap,garage pop,garage psych,garage rock,garage rock revival,gauze pop,german soundtrack,glam metal,glam rock,glitch,glitch hop,glitch pop,glitchcore,gothenburg indie,gothic metal,grand rapids indie,grave wave,grime,grunge,hard bop,hard rock,hardcore hip hop,hardcore punk,hauntology,heartland rock,hip hop,hip house,hip pop,hopebeat,house,hyperpop,icelandic rock,idaho indie,indiana hip hop,indie folk,indie garage rock,indie jazz,indie pop,indie poptimism,indie punk,indie rock,indie soul,indie surf,indiecoustica,indietronica,industrial,industrial hip hop,industrial metal,industrial rock,instrumental grime,instrumental math rock,instrumental post-rock,intelligent dance music,irish indie rock,irish rock,irish singer-songwriter,j-punk,jacksonville indie,jam band,japanese electropop,japanese girl punk,japanese pop punk,japanese punk rock,japanoise,jazz,jazz blues,jazz funk,jazz fusion,jazz rap,jazz saxophone,jazz trumpet,jazztronica,kentucky roots,kiwi rock,la indie,la pop,latin,latin afrobeat,latin alternative,latin rock,leeds indie,leicester indie,lgbtq+ hip hop,lilith,lo-fi,lo-fi emo,lo-fi indie,louisville indie,lounge,lund indie,madchester,mandible,math rock,mathcore,melancholia,melbourne indie,mellow gold,melodic hardcore,melodic metalcore,melodic rap,memphis soul,merseybeat,metal,metalcore,metropopolis,mexican rock,miami hip hop,microhouse,midwest emo,milwaukee hip hop,minecraft,minimal dubstep,minimal techno,minneapolis sound,minnesota hip hop,mississippi hip hop,modern alternative rock,modern blues,modern blues rock,modern dream pop,modern folk rock,modern hard rock,modern jangle pop,modern power pop,modern rock,moombahton,motown,musique traditionnelle congolaise,nashville singer-songwriter,neo classical metal,neo mellow,neo soul,neo-classical,neo-progressive,neo-psychedelic,neo-synthpop,neoclassical darkwave,new americana,new england emo,new isolationism,new jersey hardcore,new jersey indie,new jersey punk,new jersey rap,new rave,new romantic,new wave,new wave pop,new weird america,newcastle indie,ninja,nintendocore,no wave,noise pop,noise rock,noisecore,nordic post-rock,north carolina hip hop,northern irish indie,northern soul,norwegian experimental,norwegian space disco,nottingham indie,nova mpb,nova musica paulista,nu disco,nu gaze,nu jazz,nu metal,nwobhm,nz folk,nz indie,nz pop,nz singer-songwriter,oakland indie,oc indie,ohio hip hop,okc indie,old school hip hop,old school thrash,olympia wa indie,one-person band,orgcore,outlaw country,outsider house,oxford indie,pagan black metal,palm desert scene,parody,permanent wave,philly indie,philly rap,phonk,piano rock,pittsburgh rap,pixie,polish black metal,polish death metal,polish metal,polish prog,political hip hop,pop,pop dance,pop emo,pop punk,pop rap,pop rock,pop soul,popgaze,portland hip hop,portland indie,portland metal,post-doom metal,post-grunge,post-hardcore,post-metal,post-punk,post-rock,post-teen pop,prog metal,progressive bluegrass,progressive death metal,progressive doom,progressive electro house,progressive groove metal,progressive house,progressive jazz fusion,progressive metal,progressive post-hardcore,progressive rock,progressive sludge,protopunk,psychedelic hip hop,psychedelic pop,psychedelic punk,psychedelic rock,psychedelic soul,punk,punk blues,quebec indie,queens hip hop,quiet storm,r&b,rap,rap metal,rap rock,reading indie,reggae,rhode island indie,riot grrrl,rock,rock en espanol,rock independant francais,rock-and-roll,rockabilly,roots reggae,roots rock,rva indie,sacramento indie,saskatchewan indie,scandipop,scottish electronic,scottish hip hop,scottish indie,scottish rock,screamo,seattle hip hop,seattle indie,sheffield indie,shimmer pop,shiver pop,shoegaze,singer-songwriter,skate punk,slam poetry,slap house,slowcore,sludge metal,small room,socal pop punk,soft rock,soul,soundtrack,south dakota indie,southern hip hop,southern rock,southern soul,stomp and holler,stomp pop,stoner metal,stoner rock,sunshine pop,supergroup,swamp rock,swedish americana,swedish country,swedish electropop,swedish indie pop,swedish metal,swedish pop,swedish progressive metal,swedish singer-songwriter,swedish synth,swedish synthpop,sydney indie,symphonic rock,synth funk,synthpop,tape club,tennessee hip hop,texas country,thrash metal,toronto indie,toronto rap,transpop,trap,trap queen,trip hop,tropical house,turntablism,twee pop,uk alternative hip hop,uk alternative pop,uk americana,uk dance,uk doom metal,uk experimental electronic,uk metalcore,uk noise rock,uk pop,uk post-punk revival,underground hip hop,underground rap,urban contemporary,usbm,vancouver indie,vancouver punk,vapor soul,vaporwave,viral pop,virginia hip hop,vocal jazz,vogue,warm drone,washington indie,welsh rock,west coast rap,wisconsin indie,wonky,worcester ma indie,yacht rock,zolo,unknown,has_featured_artist
The Saga Continues,Wu-Tang The Saga Continues Intro (feat. RZA),Wu-Tang Clan,2017-10-13,https://i.scdn.co/image/ab67616d0000b2730801dc9348fc349134b9f7bd,https://i.scdn.co/image/c4014e4323f08d1a32d63c69f15230ad69a8099d,2EsC5nxXhoMrOsYbt59VUM,2017,RZA,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",71,2021967,1,18,eOne Music,1,91080,32,0.48,0.718,1,-5.304,0,0.402,0.0182,0.00196,0.177,0.376,75.086,0.06,91.08027,0.0,86.68009,4.400179999999992,spotify:track:2EsC5nxXhoMrOsYbt59VUM,https://api.spotify.com/v1/tracks/2EsC5nxXhoMrOsYbt59VUM,https://api.spotify.com/v1/audio-analysis/2EsC5nxXhoMrOsYbt59VUM,spotify:artist:34EP7KEpOjXcM2TCat1ISk,spotify:album:7gA7voyYSM2TE9CREUkmtX,https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk,2.5911286780852,1.2955643390426,0.3184014053579271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
The Saga Continues,Lesson Learn'd (feat. Inspectah Deck and Redman),Wu-Tang Clan,2017-10-13,https://i.scdn.co/image/ab67616d0000b2730801dc9348fc349134b9f7bd,https://i.scdn.co/image/c4014e4323f08d1a32d63c69f15230ad69a8099d,2RQ47bAanXMoCKIIUn5Kxn,2017,Redman,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",71,2021967,2,18,eOne Music,1,202667,46,0.846,0.875,7,-3.575,1,0.22,0.000621,0.000239,0.644,0.198,89.966,0.164,202.66667,0.0,195.45396,7.2127100000000155,spotify:track:2RQ47bAanXMoCKIIUn5Kxn,https://api.spotify.com/v1/tracks/2RQ47bAanXMoCKIIUn5Kxn,https://api.spotify.com/v1/audio-analysis/2RQ47bAanXMoCKIIUn5Kxn,spotify:artist:34EP7KEpOjXcM2TCat1ISk,spotify:album:7gA7voyYSM2TE9CREUkmtX,https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk,2.9407991473656163,1.4703995736828082,0.36513278004203964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
The Saga Continues,Fast and Furious (feat. Hue Hef and Raekwon),Wu-Tang Clan,2017-10-13,https://i.scdn.co/image/ab67616d0000b2730801dc9348fc349134b9f7bd,https://i.scdn.co/image/c4014e4323f08d1a32d63c69f15230ad69a8099d,2B6lQV5InRy13vd7wl26jg,2017,Raekwon,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",71,2021967,3,18,eOne Music,1,222311,34,0.742,0.88,7,-4.063,0,0.129,0.00224,0.0,0.342,0.401,94.997,0.315,222.31052,0.0,216.3229,5.987619999999993,spotify:track:2B6lQV5InRy13vd7wl26jg,https://api.spotify.com/v1/tracks/2B6lQV5InRy13vd7wl26jg,https://api.spotify.com/v1/audio-analysis/2B6lQV5InRy13vd7wl26jg,spotify:artist:34EP7KEpOjXcM2TCat1ISk,spotify:album:7gA7voyYSM2TE9CREUkmtX,https://open.spotify.com/artist/34EP7KEpOjXcM2TCat1ISk,3.157752687688363,1.5788763438441815,0.40484008816517475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
